River,Reach,River Sta,Profile,Q Total,Min Ch El,W.S. Elev,Crit W.S.,E.G. Elev,E.G. Slope,Vel Chnl,Flow Area,Top Width,Froude # Chl,Event 
Mississippi,DSMinnesota,839.17,Max WS,115363.1,654.87,702.73,,703.14,0.000086,5.14,22511.8,757.26,0.16,2014
Mississippi,DSMinnesota,839.08,Max WS,115362.5,660.97,702.52,,703.09,0.00014,6.08,19183.07,816.31,0.2,2014
Mississippi,DSMinnesota,839.02,Max WS,115363.9,663.67,702.38,,703.04,0.000152,6.54,17814.47,674.13,0.21,2014
Mississippi,DSMinnesota,838.92,Max WS,115363.2,669.97,702.38,,702.96,0.000143,6.14,19063.09,811.36,0.2,2014
Mississippi,DSMinnesota,838.8,Max WS,115359,669.27,702.3,683.36,702.88,0.000147,6.11,19064.82,751.41,0.2,2014
Mississippi,DSMinnesota,838.77   US Highway 52   ,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,838.74,Max WS,115364.7,668.57,702.31,,702.83,0.000133,5.8,20120.98,848.63,0.19,2014
Mississippi,DSMinnesota,838.68,Max WS,115364.5,666.97,702.23,,702.72,0.00013,5.62,20721.52,854.22,0.19,2014
Mississippi,DSMinnesota,838.42,Max WS,115351.4,666.97,702.06,,702.61,0.000133,5.98,20231.93,817.3,0.19,2014
Mississippi,DSMinnesota,838.33,Max WS,115357.7,663.87,702.06,,702.55,0.000116,5.66,21363.57,808.18,0.18,2014
Mississippi,DSMinnesota,838.13,Max WS,115353.7,658.57,701.87,,702.44,0.000123,6.03,19958.33,707.1,0.19,2014
Mississippi,DSMinnesota,838.1,,Lat Struct,,,,,,,,,,2014
Mississippi,DSMinnesota,838.03,Max WS,115347.3,662.37,701.85,,702.37,0.000127,5.77,19996.07,688.66,0.19,2014
Mississippi,DSMinnesota,837.93,Max WS,115351.1,662.37,701.83,,702.31,0.000109,5.58,22408.7,875.92,0.18,2014
Mississippi,DSMinnesota,837.73,Max WS,115338.7,666.05,701.81,,702.18,0.000104,4.93,24887.16,1423.67,0.17,2014
Mississippi,DSMinnesota,837.54,Max WS,115268.7,671.37,701.83,,702.08,0.000076,4.04,28928.26,1518.75,0.14,2014
Mississippi,DSMinnesota,837.45,,Lat Struct,,,,,,,,,,2014
Mississippi,DSMinnesota,837.37,Max WS,115101.7,671.37,701.77,,702.01,0.000074,3.93,29593.57,1571.14,0.14,2014
Mississippi,DSMinnesota,837.3,Max WS,114878.5,670.87,701.59,,701.87,0.000083,4.24,27861.54,1435.03,0.15,2014
Mississippi,DSMinnesota,836.84,Max WS,114831.6,670.87,701.42,,701.74,0.000091,4.58,28576.25,2257.6,0.16,2014
Mississippi,DSMinnesota,836.49,Max WS,114874.8,670.87,701.27,,701.62,0.000101,4.79,28116.27,2064.9,0.17,2014
Mississippi,DSMinnesota,836.37,Max WS,115247.4,673.17,701.05,,701.54,0.000159,5.57,21331.01,1277.62,0.2,2014
Mississippi,DSMinnesota,836.18,Max WS,115216.3,673.17,700.93,,701.38,0.000152,5.4,21692.09,1024.24,0.2,2014
Mississippi,DSMinnesota,835.98,Max WS,115307.7,663.25,701.01,,701.26,0.000064,4.02,29812.13,1596.82,0.13,2014
Mississippi,DSMinnesota,835.9,Max WS,115302,658.57,700.82,,701.24,0.00012,5.31,24501.41,1299.45,0.18,2014
Mississippi,DSMinnesota,835.81,Max WS,113240.7,658.57,700.77,,701.2,0.000101,5.35,23196.21,1020.29,0.17,2014
Mississippi,DSMinnesota,835.77,Max WS,112961.8,658.57,700.78,677.66,701.18,0.000094,5.12,23679.79,1031.93,0.16,2014
Mississippi,DSMinnesota,835.76   Railroad Bridge ,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,835.75,Max WS,112957.2,658.57,700.66,,701.09,0.000108,5.3,22657.46,1002.62,0.18,2014
Mississippi,DSMinnesota,835.58,Max WS,109772.6,661.17,700.6,,701.02,0.000104,5.15,21654.58,816.66,0.17,2014
Mississippi,DSMinnesota,835.37,Max WS,107496.1,665.45,700.48,,700.92,0.000125,5.29,21139.42,987.43,0.18,2014
Mississippi,DSMinnesota,834.97,Max WS,101314.1,670.65,700.31,,700.71,0.000118,5.09,20581.2,1080.66,0.18,2014
Mississippi,DSMinnesota,834.62,Max WS,97621.55,670.05,700.15,,700.52,0.000132,4.89,20484.28,1032.79,0.19,2014
Mississippi,DSMinnesota,834.44,Max WS,96060.09,663.25,700.07,,700.43,0.000102,4.83,20155.2,831.29,0.17,2014
Mississippi,DSMinnesota,834.35,,Lat Struct,,,,,,,,,,2014
Mississippi,DSMinnesota,834.18,Max WS,96928.69,666.15,699.64,,700.24,0.00017,6.2,15718.67,630.13,0.22,2014
Mississippi,DSMinnesota,834,Max WS,102213.3,656.15,699.78,,700.08,0.000063,4.36,23858.53,783.63,0.13,2014
Mississippi,DSMinnesota,833.82,Max WS,106144.4,655.25,699.73,,699.99,0.000062,4.16,25691.22,860.16,0.13,2014
Mississippi,DSMinnesota,833.63   South St. Paul G,Max WS,113429.7,658.55,699.76,,699.91,0.000036,3.2,38202.08,1449.77,0.1,2014
Mississippi,DSMinnesota,833.42,Max WS,115297.9,647.55,699.74,,699.87,0.000035,3.07,51028.24,2629.18,0.1,2014
Mississippi,DSMinnesota,833.24,Max WS,115296.2,651.05,699.71,,699.84,0.000035,2.98,45765,2221.25,0.1,2014
Mississippi,DSMinnesota,832.9,Max WS,115294.7,657.55,699.38,,699.74,0.000116,4.85,26257.18,1504.37,0.18,2014
Mississippi,DSMinnesota,832.69,Max WS,115292.4,657.55,699.18,,699.61,0.000132,5.32,22822.26,1133.04,0.19,2014
Mississippi,DSMinnesota,832.53,Max WS,115294.1,663.55,699.18,679.41,699.52,0.000096,4.71,25388.17,1230.29,0.16,2014
Mississippi,DSMinnesota,832.52   Interstate Highw,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,832.49,Max WS,115295.1,663.55,699.05,,699.43,0.000121,4.97,23224.85,1087.13,0.18,2014
Mississippi,DSMinnesota,832.37,Max WS,115293.5,656.45,699,,699.36,0.000089,4.86,24642.49,928.55,0.16,2014
Mississippi,DSMinnesota,832.19,Max WS,115293.2,663.75,699,,699.28,0.000079,4.25,28197.59,1242.2,0.15,2014
Mississippi,DSMinnesota,832,,Lat Struct,,,,,,,,,,2014
Mississippi,DSMinnesota,831.98,Max WS,115290.4,670.25,698.8,,699.17,0.000128,4.99,26241.41,1356.19,0.18,2014
Mississippi,DSMinnesota,831.76,Max WS,115289.9,657.15,698.68,,699.04,0.000103,5.02,31881.14,2326.73,0.17,2014
Mississippi,DSMinnesota,831.58,Max WS,115284.3,657.55,698.72,,698.93,0.000045,3.79,40702.7,2540.26,0.12,2014
Mississippi,DSMinnesota,831.38,Max WS,115288.2,653.45,698.62,,698.88,0.00009,4.46,42138.22,3046.93,0.16,2014
Mississippi,DSMinnesota,830.97,Max WS,115287,662.35,698.21,,698.7,0.000146,5.83,29005.17,2516.57,0.2,2014
Mississippi,DSMinnesota,830.62,Max WS,115285.1,665.95,698.04,,698.42,0.000146,5.34,34507.48,2456.28,0.2,2014
Mississippi,DSMinnesota,830.48,Max WS,115285.3,667.95,698.01,,698.28,0.000113,4.28,30756.71,2294.39,0.17,2014
Mississippi,DSMinnesota,830.37,Max WS,115282.6,663.86,697.92,681.34,698.22,0.000121,4.44,28054.97,2266.97,0.17,2014
Mississippi,DSMinnesota,830.35   Railroad Bridge ,,Bridge,,,,,,,,,,2014
Mississippi,DSMinnesota,830.32,Max WS,115284.7,664.23,697.92,,698.19,0.00009,4.25,29685.76,1918.73,0.15,2014
Mississippi,DSMinnesota,830.11,Max WS,115283.4,664.75,697.72,,698.08,0.000138,4.86,27191.61,2001.06,0.19,2014
Mississippi,DSMinnesota,829.92,Max WS,115280.2,664.15,697.54,,697.96,0.000126,5.29,26987.39,2201.18,0.19,2014
Mississippi,DSMinnesota,829.69,Max WS,115283.6,669.55,697.47,,697.81,0.000121,4.86,31185.68,2198.5,0.18,2014
Mississippi,DSMinnesota,829.48,Max WS,115279,662.55,697.26,,697.68,0.000161,5.32,27153.29,2492.35,0.2,2014
Mississippi,DSMinnesota,829.29,Max WS,115282.1,670.75,697.25,,697.52,0.000104,4.23,32791.48,2143.2,0.16,2014
Mississippi,DSMinnesota,828.9,Max WS,115281,661.35,696.93,,697.3,0.000137,5.03,31147.69,2224.28,0.19,2014
Mississippi,DSMinnesota,828.48,Max WS,115279.3,669.35,696.68,,697.01,0.000124,4.87,34360.18,2450.32,0.18,2014
Mississippi,DSMinnesota,828.13,Max WS,115278.5,672.75,696.45,,696.74,0.000155,4.65,34032.8,2318.82,0.19,2014
Mississippi,DSMinnesota,827.94,Max WS,115273.1,672.75,696.29,,696.59,0.00014,4.51,30872.67,2360.21,0.19,2014
Mississippi,DSMinnesota,827.72,Max WS,115273.8,670.15,695.94,,696.37,0.00026,5.25,24435.17,2902.19,0.24,2014
Mississippi,DSMinnesota,827.58,Max WS,115270.9,663.55,695.83,,696.2,0.000172,4.88,23959.18,3469.13,0.2,2014
Mississippi,DSMinnesota,827.42,Max WS,115270.2,657.35,695.64,,696.06,0.000161,5.2,24060.49,4225.1,0.2,2014
Mississippi,DSMinnesota,827.01,Max WS,115267.6,664.65,695.46,,695.74,0.000123,4.69,42107.57,3477.53,0.18,2014
Mississippi,DSMinnesota,826.52,Max WS,113676.9,669.05,695.2,,695.46,0.000101,4.38,40270.85,3169.6,0.16,2014
Mississippi,DSMinnesota,826.12,Max WS,113628.1,655.35,695,,695.25,0.000114,4.11,34590.52,3881.53,0.17,2014
Mississippi,DSMinnesota,825.93,Max WS,113601.2,665.75,694.91,,695.14,0.000107,3.92,38752.48,4686.85,0.16,2014
Mississippi,NearGreyCloud,825.74,Max WS,104172.8,661.65,694.91,,695.11,0.000118,3.84,43070.18,4655.49,0.17,2014
Mississippi,NearGreyCloud,825.51,Max WS,104151.9,658.15,694.82,,694.97,0.000102,3.54,49977.69,4953.99,0.16,2014
Mississippi,NearGreyCloud,825.32,Max WS,104055,660.25,694.73,,694.9,0.00008,3.54,50247.38,5340.91,0.14,2014
Mississippi,NearGreyCloud,825.3    GreyCloud-Miss_C,,Lat Struct,,,,,,,,,,2014
Mississippi,NearGreyCloud,825.06,Max WS,103854.5,664.45,694.63,,694.79,0.000073,3.6,53987.11,5445.46,0.14,2014
Mississippi,NearGreyCloud,824.83,Max WS,103583,670.85,694.47,,694.72,0.000124,4.4,42896.52,5340.67,0.18,2014
Mississippi,NearGreyCloud,824.37,Max WS,104126.7,669.35,693.85,,694.34,0.000228,5.64,19070.33,6885.82,0.24,2014
Mississippi,NearGreyCloud,823.92,Max WS,106037.2,666.65,693.65,,693.79,0.000107,3.74,59353.09,7701.19,0.16,2014
Mississippi,NearGreyCloud,823.63,Max WS,106031.2,666.95,693.46,,693.66,0.000121,4.39,53817.14,7447.91,0.18,2014
Mississippi,NearGreyCloud,823.17,Max WS,106032.6,667.85,693.1,,693.35,0.000157,4.59,43436.5,7050.21,0.2,2014
Mississippi,NearGreyCloud,822.67,Max WS,106030,665.75,692.79,,693.01,0.000105,4.18,44593.56,6034.94,0.16,2014
Mississippi,NearGreyCloud,822.18,Max WS,104037.7,662.15,692.54,,692.75,0.000107,4.18,45108.02,5949.02,0.16,2014
Mississippi,NearGreyCloud,821.71,Max WS,98893.05,667.75,692.39,,692.5,0.000067,2.76,47834.72,7250.88,0.12,2014
Mississippi,NearGreyCloud,821.27,Max WS,98889.68,671.15,692.23,,692.33,0.000077,2.62,47471.27,8657.3,0.13,2014
Mississippi,NearGreyCloud,820.87,Max WS,98889.21,667.15,692.1,,692.18,0.000068,2.33,48706.18,9063.04,0.12,2014
Mississippi,NearGreyCloud,820.38,Max WS,98872.43,664.35,691.94,,692.01,0.000061,2.16,46653.09,5377.41,0.11,2014
Mississippi,NearGreyCloud,819.9,Max WS,98872.45,664.35,691.83,,691.88,0.000045,1.9,52733.17,4595.48,0.1,2014
Mississippi,BelowGreyCloud,819.48,Max WS,115523.3,664.35,691.83,,691.9,0.000059,2.15,53948.82,4818.44,0.11,2014
Mississippi,BelowGreyCloud,818.97,Max WS,115522.2,663.33,691.69,,691.75,0.000057,2.1,55542.79,4986.36,0.11,2014
Mississippi,BelowGreyCloud,818.51,Max WS,115524,662.43,691.53,,691.61,0.000063,2.26,51317.78,4383.13,0.12,2014
Mississippi,BelowGreyCloud,818.4,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowGreyCloud,818.02,Max WS,115522.1,661.45,691.36,,691.44,0.000066,2.36,49382.64,4159.84,0.12,2014
Mississippi,BelowGreyCloud,817.51,Max WS,115518.9,660.43,691.2,,691.28,0.000064,2.21,52285.49,4756.85,0.12,2014
Mississippi,BelowGreyCloud,817.02,Max WS,107717.2,659.45,691.05,,691.13,0.000064,2.21,48762.19,4312.38,0.12,2014
Mississippi,BelowGreyCloud,816.57,Max WS,102715.7,658.55,690.86,,690.97,0.000075,2.67,38539.47,2894.64,0.13,2014
Mississippi,BelowGreyCloud,816.08,Max WS,91471.45,657.57,690.67,,690.82,0.000075,3.11,29432.97,1756.72,0.13,2014
Mississippi,BelowGreyCloud,815.68,Max WS,100261.3,656.75,690.41,,690.61,0.000099,3.65,27568.64,1626.55,0.15,2014
Mississippi,BelowGreyCloud,815.43   LD 2 Pool       ,Max WS,115461.8,656.75,689.97,,690.34,0.00023,4.86,23910.27,1363.07,0.19,2014
Mississippi,BelowGreyCloud,815.28,Max WS,114928.6,656.75,689.84,670.65,690.19,0.000176,4.78,24142.81,1346.46,0.17,2014
Mississippi,BelowGreyCloud,815.19   LD 2            ,,Inl Struct,,,,,,,,,,2014
Mississippi,BelowGreyCloud,814.98   LD 2 Tailwater  ,Max WS,114911.8,640.79,689.39,,689.55,0.000032,3.29,34943.36,1546.75,0.09,2014
Mississippi,BelowGreyCloud,814.9,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowGreyCloud,814.8,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowGreyCloud,814.74,Max WS,111828,654.34,689.4,,689.55,0.000053,3.13,35771.38,1470.75,0.11,2014
Mississippi,BelowGreyCloud,814.41,Max WS,111780.8,645.14,689.18,,689.52,0.000107,4.74,25435.91,1094.01,0.16,2014
Mississippi,BelowGreyCloud,814.2,Max WS,116751.8,653.5,689.1,668.6,689.29,0.000064,3.54,33730.32,1375.55,0.12,2014
Mississippi,BelowGreyCloud,814.04   US Hwy 61 Bridge,,Bridge,,,,,,,,,,2014
Mississippi,BelowGreyCloud,813.88,Max WS,116664,635.62,688.7,,689.05,0.000067,4.88,27395.6,902.45,0.14,2014
Mississippi,BelowGreyCloud,813.8,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowGreyCloud,813.78,Max WS,114084.6,638.47,688.62,,688.99,0.000071,4.92,23652.58,679.71,0.14,2014
Mississippi,BelowGreyCloud,813.69   Hastings Gage   ,Max WS,112728.7,635.09,688.51,659.8,688.94,0.000089,5.24,21704.92,714.97,0.16,2014
Mississippi,BelowGreyCloud,813.68   Railroad Bridge ,,Bridge,,,,,,,,,,2014
Mississippi,BelowGreyCloud,813.67,Max WS,112783.3,632.36,688.48,,688.88,0.000082,5.11,22257.67,689.78,0.15,2014
Mississippi,BelowGreyCloud,813.34,Max WS,109250.6,651.14,688.3,,688.69,0.000099,4.98,22184.93,826.65,0.16,2014
Mississippi,BelowGreyCloud,812.88,Max WS,104319.5,645.17,688,,688.44,0.000112,5.32,19967.28,768.15,0.17,2014
Mississippi,BelowGreyCloud,812.44,Max WS,108762.8,642.94,687.73,,688.15,0.0001,5.21,21297.93,758.84,0.16,2014
Mississippi,BelowGreyCloud,812      StCroix-Miss_Con,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowGreyCloud,811.7,Max WS,104603.4,656.56,687.59,,687.93,0.0001,4.65,22796.08,1011.65,0.16,2014
Mississippi,BelowGreyCloud,811.62,Max WS,98234.84,654.59,687.12,,687.72,0.000178,6.2,15874.62,622.84,0.21,2014
Mississippi,BelowGreyCloud,811.5,Max WS,98090.32,654.77,687.13,,687.62,0.00016,5.61,17791.67,820.6,0.2,2014
Mississippi,BelowGreyCloud,811.4,Max WS,98053.33,654.19,687.04,,687.6,0.000184,6.05,17226.99,871.67,0.22,2014
Mississippi,BelowStCroix,811.39,Max WS,108765.3,648.68,687.04,,687.35,0.000085,4.48,24407,1092.69,0.15,2014
Mississippi,BelowStCroix,811.36,Max WS,108765.2,647.7,687.08,,687.34,0.000066,4.05,26943.97,1059.12,0.13,2014
Mississippi,BelowStCroix,811.3,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowStCroix,811.27   Prescott Gage   ,Max WS,111329.4,654.35,687.02,,687.29,0.000081,4.15,27111.64,1147.1,0.14,2014
Mississippi,BelowStCroix,811.06,Max WS,111302.4,654.27,686.54,,687.16,0.000187,6.35,18630.45,1028.63,0.22,2014
Mississippi,BelowStCroix,810.87,Max WS,112998.5,647,686.72,,686.99,0.000072,4.16,28001.1,1079.62,0.14,2014
Mississippi,BelowStCroix,810.59,Max WS,113454.2,659.03,686.74,,686.89,0.000061,3.14,36905.02,1849.38,0.12,2014
Mississippi,BelowStCroix,810.13,Max WS,111277.4,655.03,686.52,,686.73,0.000075,3.73,30653.12,1437.14,0.14,2014
Mississippi,BelowStCroix,809.67,Max WS,109146.4,649.13,686.36,,686.57,0.000068,3.67,30633.16,1393.76,0.13,2014
Mississippi,BelowStCroix,809.21,Max WS,106815.5,653.25,686.14,,686.4,0.000081,4.05,26765.82,1140.14,0.14,2014
Mississippi,BelowStCroix,808.74,Max WS,104339.6,651.63,685.98,,686.23,0.00007,4.09,29157.96,1553.93,0.14,2014
Mississippi,BelowStCroix,808.27,Max WS,98631.06,656.86,685.85,,686.07,0.00008,3.79,29261.52,1848.48,0.14,2014
Mississippi,BelowStCroix,807.82,Max WS,96634.37,656.91,685.49,,685.86,0.000129,5.05,24967.05,1449.71,0.18,2014
Mississippi,BelowStCroix,807.37,Max WS,95437.46,658.3,685.26,,685.56,0.000113,4.54,25383.32,1326.02,0.17,2014
Mississippi,BelowStCroix,806.99,Max WS,93717.01,657.44,685.05,,685.35,0.000098,4.43,21575.17,984.64,0.16,2014
Mississippi,BelowStCroix,806.75,Max WS,92032.27,647.42,684.94,,685.24,0.000093,4.44,23230.72,1228.41,0.15,2014
Mississippi,BelowStCroix,806.27,Max WS,88780.72,656.06,684.81,,685.03,0.000084,3.78,24151.14,1184.17,0.14,2014
Mississippi,BelowStCroix,805.8,Max WS,85750.8,657.52,684.63,,684.85,0.00008,3.79,24891.27,1581.09,0.14,2014
Mississippi,BelowStCroix,805.31,Max WS,83065.23,657.08,684.44,,684.65,0.000083,3.72,22738.72,1326.54,0.14,2014
Mississippi,BelowStCroix,804.82,Max WS,80710.48,649.34,684.11,,684.43,0.000115,4.67,20952.98,2676.68,0.17,2014
Mississippi,BelowStCroix,804.37,Max WS,77055.27,650.91,684.01,,684.21,0.000067,3.57,22020.58,993.96,0.13,2014
Mississippi,BelowStCroix,803.89,Max WS,74180.88,654.22,683.85,,684.04,0.000075,3.46,21755.44,1103.34,0.13,2014
Mississippi,BelowStCroix,803.2,Max WS,70660.83,657.58,683.8,,683.9,0.000042,2.63,27006.56,1278.77,0.1,2014
Mississippi,BelowStCroix,802.95,Max WS,68193.16,656.01,683.64,,683.79,0.000062,3.07,23118.73,1829.45,0.12,2014
Mississippi,BelowStCroix,802.47,Max WS,64926,660.96,683.5,,683.64,0.000066,3,22169.88,1292.83,0.12,2014
Mississippi,BelowStCroix,802,Max WS,63509.97,659.41,683.35,,683.49,0.000063,3.09,26094.94,1762.27,0.12,2014
Mississippi,BelowStCroix,801.52,Max WS,63380.93,656.41,683.19,,683.32,0.000074,3.03,27618.54,2090.86,0.13,2014
Mississippi,BelowStCroix,801.11,Max WS,61403.35,657.82,683.07,,683.18,0.000055,2.66,26441.83,1718.97,0.11,2014
Mississippi,BelowStCroix,800.64,Max WS,59054.93,656.35,682.88,,683.03,0.000074,3.19,20078.09,1335.99,0.13,2014
Mississippi,BelowStCroix,800.15,Max WS,59974.29,658.72,682.67,,682.84,0.000081,3.31,18524.59,1126.97,0.14,2014
Mississippi,BelowStCroix,800,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowStCroix,799.67,Max WS,61622.93,656.51,682.58,,682.72,0.000071,2.97,20882.74,1287.87,0.13,2014
Mississippi,BelowStCroix,799.29,Max WS,67438.64,658.06,682.45,,682.56,0.000063,2.71,25406.02,1615.27,0.12,2014
Mississippi,BelowStCroix,799.16,Max WS,64641.32,652.75,682.34,,682.49,0.000078,3.14,21681.56,1372.94,0.13,2014
Mississippi,BelowStCroix,798.93,Max WS,61126.03,652.26,682.26,,682.39,0.000067,2.96,21150.98,1266.21,0.12,2014
Mississippi,BelowStCroix,798.62,Max WS,67271.33,656.06,682.14,,682.29,0.000069,3.1,22845.44,1355.06,0.13,2014
Mississippi,BelowStCroix,798.23,Max WS,70084.59,654.25,681.98,,682.13,0.000057,3.12,23624.29,1174.42,0.12,2014
Mississippi,BelowStCroix,797.86,Max WS,76275.25,649.31,681.88,,682,0.000041,2.8,28852.42,1393.58,0.1,2014
Mississippi,BelowStCroix,797.5,Max WS,76288.99,646.11,681.8,,681.92,0.000044,2.81,27379.99,1273.42,0.1,2014
Mississippi,BelowStCroix,797.3,Max WS,78195.92,644,681.72,,681.87,0.000049,3.02,26041.79,1188.21,0.11,2014
Mississippi,BelowStCroix,797.08   LD 3 Pool Gage  ,Max WS,75604.7,644.2,681.59,,681.82,0.00007,3.77,20150.35,1017.68,0.13,2014
Mississippi,BelowStCroix,796.92,Max WS,78260.24,651.66,681.45,662.91,681.74,0.000085,4.33,18058.42,1089.69,0.15,2014
Mississippi,BelowStCroix,796.88   LD 3            ,,Inl Struct,,,,,,,,,,2014
Mississippi,BelowStCroix,796.83,Max WS,78035.45,657.49,680.33,,681.34,0.00046,8.05,9691.98,1252.05,0.33,2014
Mississippi,BelowStCroix,796.75   LD 3 Tailwater G,Max WS,88751.88,622.23,680.78,,680.94,0.000042,3.29,27124.05,1569.89,0.11,2014
Mississippi,BelowStCroix,796.58,Max WS,93963.41,641.71,680.69,,680.88,0.000066,3.53,26665.04,1689.41,0.13,2014
Mississippi,BelowStCroix,796.38,Max WS,99108.84,648.5,680.4,,680.76,0.000157,4.76,20981.98,1691.7,0.19,2014
Mississippi,BelowStCroix,796.1,Max WS,101351.4,651.21,680.35,,680.64,0.000133,4.73,30155.27,1482.71,0.18,2014
Mississippi,BelowStCroix,795.67,Max WS,116681,636.98,679.96,,680.35,0.000129,4.99,23640.6,1066.54,0.18,2014
Mississippi,BelowStCroix,795.66,Max WS,117966.9,640.43,679.96,,680.25,0.000111,4.33,27485.6,1392.28,0.16,2014
Mississippi,BelowVermillion,795.37,Max WS,121691.4,643.62,679.96,,680.41,0.000118,5.43,23623.1,1479.89,0.2,2014
Mississippi,BelowVermillion,795.35,Max WS,121564.2,645.26,679.93,,680.39,0.000126,5.47,22395.63,1121.36,0.2,2014
Mississippi,BelowVermillion,795.31,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,795.3,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,795.21,Max WS,119354.6,648.47,679.84,,680.27,0.000108,5.27,22905.61,1047.64,0.19,2014
Mississippi,BelowVermillion,794.44,Max WS,113972.2,651.1,679.65,,679.93,0.000073,4.25,27330.76,1296.04,0.16,2014
Mississippi,BelowVermillion,793.98,Max WS,116923.5,647.61,679.14,,679.65,0.000142,5.79,21133.63,1487.7,0.22,2014
Mississippi,BelowVermillion,793.48,Max WS,117733.8,653.34,679.08,,679.35,0.000084,4.19,29898.55,1856.16,0.16,2014
Mississippi,BelowVermillion,792.98,Max WS,116175.3,654.43,678.99,,679.16,0.00008,3.71,36707.92,3235.15,0.16,2014
Mississippi,BelowVermillion,792.62,Max WS,119121.8,653.08,678.8,,679.01,0.00008,4.27,37834.91,3445.91,0.16,2014
Mississippi,BelowVermillion,792.27,Max WS,121391.1,651.08,678.68,,678.88,0.000085,4.26,38778.96,5248.6,0.17,2014
Mississippi,BelowVermillion,791.81,Max WS,130601,645.16,678.51,,678.72,0.000085,4.3,44539,7702.21,0.17,2014
Mississippi,BelowVermillion,791.4,Max WS,134261.1,635.34,678.45,,678.61,0.00006,4.18,66492.23,9411.68,0.14,2014
Mississippi,BelowVermillion,790.93   Red Wing Gage   ,Max WS,136695.3,645.76,678.34,,678.44,0.000055,3.5,81685.36,9433.88,0.13,2014
Mississippi,BelowVermillion,790.58,Max WS,136102.9,644.09,677.92,664.72,678.37,0.000157,5.71,25535.21,6988.33,0.22,2014
Mississippi,BelowVermillion,790.56   MN Highway 63   ,,Bridge,,,,,,,,,,2014
Mississippi,BelowVermillion,790.54,Max WS,136097.9,643.16,677.86,,678.3,0.000138,5.73,26005.16,7806.09,0.21,2014
Mississippi,BelowVermillion,790.43,Max WS,136052.6,641.4,677.96,,678.06,0.000044,3.46,88916.3,7490.44,0.12,2014
Mississippi,BelowVermillion,790.21,Max WS,136003.8,644.64,677.86,,677.99,0.000052,3.57,64164.1,6167.13,0.13,2014
Mississippi,BelowVermillion,789.76,Max WS,136000.9,648.19,677.72,,677.88,0.000067,3.86,59503.3,5877.84,0.15,2014
Mississippi,BelowVermillion,789.31,Max WS,135913.1,646.01,677.5,,677.71,0.000098,4.75,59227.02,6573.94,0.18,2014
Mississippi,BelowVermillion,788.86,Max WS,135927.8,651.15,677.36,,677.47,0.000066,3.61,76502.33,7585.69,0.15,2014
Mississippi,BelowVermillion,788.4,Max WS,135886.3,652.65,677.23,,677.31,0.000055,3.3,95716.42,8354.59,0.13,2014
Mississippi,BelowVermillion,787.93,Max WS,135883.5,640.37,677.05,,677.19,0.000068,4.06,75902.8,7299.05,0.15,2014
Mississippi,BelowVermillion,787.47,Max WS,135876.7,645.24,676.98,,677.03,0.000028,2.4,85703.15,7504.33,0.09,2014
Mississippi,BelowVermillion,787.01,Max WS,135824.5,649.76,676.83,,676.95,0.000062,3.62,73996.7,7753.72,0.14,2014
Mississippi,BelowVermillion,786.54,Max WS,135794.1,648.41,676.67,,676.8,0.000068,3.88,76783.33,7549.19,0.15,2014
Mississippi,BelowVermillion,786.08,Max WS,135766,646.17,676.55,,676.63,0.000057,3.4,104773.8,9672.92,0.13,2014
Mississippi,BelowVermillion,785.62,Max WS,135719.2,652.45,676.38,,676.49,0.000076,3.81,112839.9,11493.07,0.15,2014
Mississippi,BelowVermillion,785.18,Max WS,135694.4,651.94,676.3,,676.33,0.00002,1.36,102230.1,10317.39,0.07,2014
Mississippi,BelowVermillion,784.73,Max WS,135647.5,652.1,676.26,,676.29,0.000015,1.3,104668.1,8419.11,0.06,2014
Mississippi,BelowVermillion,784.32,Max WS,135648,650.91,676.24,,676.26,0.000011,1.17,115953.9,8317.63,0.06,2014
Mississippi,BelowVermillion,784,,Lat Struct,,,,,,,,,,2014
Mississippi,BelowVermillion,783.88,Max WS,135629.7,649.02,676.22,,676.24,0.000006,0.95,142438.7,8999.22,0.04,2014
Mississippi,BelowVermillion,783.47,Max WS,135656.9,650.04,676.22,,676.23,0.000003,0.76,177987.4,9869.7,0.03,2014
Mississippi,BelowVermillion,783.04,Max WS,135637.9,648.6,676.22,,676.22,0.000002,0.63,217246.6,10493.41,0.02,2014
Mississippi,BelowVermillion,782.62,Max WS,135650.6,650,676.21,,676.22,0.000001,0.54,253352.8,11057.57,0.02,2014
Mississippi,BelowVermillion,782.2,Max WS,135639.7,647.38,676.21,,676.22,0.000001,0.51,266835.9,11350.36,0.02,2014
Mississippi,BelowVermillion,781.72,Max WS,135655.1,645.69,676.21,,676.21,0.000001,0.47,287829.5,11932.43,0.02,2014
