River,Reach,River Sta,Profile,Q Total,Min Ch El,W.S. Elev,Crit W.S.,E.G. Elev,E.G. Slope,Vel Chnl,Flow Area,Top Width,Froude # Chl,Event
Mississippi,BelowVermillion,704.47,Max WS,32237.18,622.88,644.19,,644.27,0.000066,2.31,13973.35,887.87,0.1,2019
Mississippi,BelowVermillion,704.05,Max WS,42142.82,623.32,643.88,,644.02,0.000133,3.06,15117.93,1254.75,0.14,2019
Mississippi,BelowVermillion,703.94,Max WS,40583.09,622.2,643.79,,643.89,0.0001,2.57,15817.5,1161.58,0.12,2019
Mississippi,BelowVermillion,703.83,Max WS,39684.11,622.31,643.71,,643.81,0.000086,2.52,15836.68,1120.13,0.12,2019
Mississippi,BelowVermillion,703.73,Max WS,39084.96,624.42,643.64,,643.74,0.000093,2.57,15224.39,1052.62,0.12,2019
Mississippi,BelowVermillion,703.54,Max WS,38497,624.47,643.54,,643.64,0.000055,2.55,15076.16,1012.44,0.12,2019
Mississippi,BelowVermillion,703.24,Max WS,38900.27,625.72,643.48,,643.55,0.000037,1.98,19706.81,1468.84,0.09,2019
Mississippi,BelowVermillion,702.94,Max WS,84505.45,607.05,643.33,,643.4,0.000025,2.1,40530.38,2308.06,0.09,2019
Mississippi,BelowVermillion,702.66,Max WS,96011.59,613.7,643.24,,643.34,0.00003,2.53,38598.26,1929.47,0.1,2019
Mississippi,BelowVermillion,702.55   LD 7 Pool Gage  ,Max WS,141350.6,601.42,643.02,616.33,643.21,0.000048,3.48,40644.32,1849.79,0.11,2019
Mississippi,BelowVermillion,702.47   LD 7            ,,Inl Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,702.43,Max WS,141350.6,585.24,642.62,,642.8,0.000024,3.39,41639.56,1552.72,0.1,2019
Mississippi,BelowVermillion,702.28   LD 7 Tailwater G,Max WS,143462.3,603.15,642.59,,642.77,0.000053,3.38,42411.81,2025.97,0.11,2019
Mississippi,BelowVermillion,702.12,Max WS,143283.8,607.41,642.56,,642.72,0.000052,3.22,44436.86,1639.16,0.11,2019
Mississippi,BelowVermillion,701.87,Max WS,142869.2,602.94,642.42,,642.66,0.000042,3.91,36690,1247.57,0.12,2019
Mississippi,BelowVermillion,701.77,Max WS,143890.2,599.81,642.37,615.11,642.63,0.000043,4.08,35290.55,1121.18,0.13,2019
Mississippi,BelowVermillion,701.73   Interstate Highw,,Bridge,,,,,,,,,,2019
Mississippi,BelowVermillion,701.68,Max WS,143890.2,603.28,642.36,,642.6,0.000041,4,36411.67,1675.7,0.12,2019
Mississippi,BelowVermillion,701.57,Max WS,139806.5,605.58,642.42,,642.59,0.000035,3.47,47408.16,1771.44,0.11,2019
Mississippi,BelowVermillion,701.2,Max WS,133671.1,609.94,642.22,,642.51,0.000066,4.35,30727.3,1193.88,0.15,2019
Mississippi,BelowVermillion,701,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,700.78,Max WS,127190.3,609.42,642.11,,642.37,0.000066,4.1,31141.03,1484.18,0.15,2019
Mississippi,BelowVermillion,700.31,Max WS,130818.1,606.91,641.95,,642.19,0.000079,3.95,33325.48,1847.28,0.16,2019
Mississippi,BelowVermillion,700.17,Max WS,130350.3,605.58,641.91,,642.14,0.000055,3.8,34327.44,1689.11,0.14,2019
Mississippi,BelowVermillion,700.11,Max WS,130309.9,602.12,641.84,,642.12,0.000066,4.26,30790.63,1684.55,0.15,2019
Mississippi,BelowVermillion,699.98,Max WS,130097.2,605.23,641.76,,642.07,0.000062,4.49,29659.54,1625.97,0.15,2019
Mississippi,BelowVermillion,699.79,Max WS,135650.4,599.25,641.57,620.61,641.97,0.000089,5.09,26842.9,1344.04,0.17,2019
Mississippi,BelowVermillion,699.77   Railroad Bridge ,,Bridge,,,,,,,,,,2019
Mississippi,BelowVermillion,699.75,Max WS,135642.8,599.44,641.61,,641.97,0.000069,4.76,28845.89,1100.51,0.16,2019
Mississippi,BelowVermillion,699.44,Max WS,140704.5,598.16,641.59,,641.84,0.000063,4.03,35727.59,1687.81,0.15,2019
Mississippi,BelowVermillion,699.12,Max WS,124279.5,613.99,641.38,,641.77,0.00011,5.01,25465.1,1288.84,0.19,2019
Mississippi,BelowVermillion,698.83,Max WS,131315.7,603.86,641.09,,641.55,0.000121,5.4,24722.47,1172.27,0.2,2019
Mississippi,BelowVermillion,698.42,Max WS,136026.3,610.93,640.35,,641.14,0.000227,7.18,19298.67,981.13,0.27,2019
Mississippi,BelowVermillion,698.2,Max WS,136022.3,607.52,640.05,,640.91,0.000223,7.42,18374.73,794.81,0.27,2019
Mississippi,LaCrossToLD10,698.08,Max WS,176868,594.92,640.05,,640.66,0.000142,6.27,28243.94,1154.05,0.22,2019
Mississippi,LaCrossToLD10,698.06,Max WS,176865.1,595.78,640.04,,640.65,0.000222,6.24,28374.07,1164.69,0.22,2019
Mississippi,LaCrossToLD10,698.02,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,698,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,697.98   LaCrosse Gage   ,Max WS,176369.6,599.93,640.02,,640.56,0.000187,5.9,29960.39,1188.91,0.2,2019
Mississippi,LaCrossToLD10,697.62,Max WS,177189.5,603.35,639.55,620.25,640.24,0.000149,6.69,26615.95,1044.78,0.23,2019
Mississippi,LaCrossToLD10,697.58   US Hwy 61 Bridge,,Bridge,,,,,,,,,,2019
Mississippi,LaCrossToLD10,697.53,Max WS,176858.3,603.63,639.39,,640.12,0.000156,6.85,26231.15,1101.66,0.23,2019
Mississippi,LaCrossToLD10,697.47,Max WS,178031.6,594.49,639.56,,640.08,0.000092,5.74,31645.18,1189.73,0.18,2019
Mississippi,LaCrossToLD10,697.43,Max WS,177999.2,601.16,639.55,,640.05,0.000086,5.68,31921.99,1154.61,0.18,2019
Mississippi,LaCrossToLD10,697.24,Max WS,176454.9,603.58,639.57,,639.98,0.00008,5.22,38292.99,1550.05,0.17,2019
Mississippi,LaCrossToLD10,696.95,Max WS,173257.7,609.26,639.44,,639.85,0.000108,5.21,35207.8,1603.33,0.19,2019
Mississippi,LaCrossToLD10,696.71,Max WS,170255.7,609.45,639.38,,639.75,0.000094,4.93,36114.53,2235.09,0.18,2019
Mississippi,LaCrossToLD10,696.33,Max WS,174229.7,598.58,639.07,,639.57,0.000125,5.74,32325.05,1472.36,0.2,2019
Mississippi,LaCrossToLD10,695.87,Max WS,176470,602.18,638.88,,639.34,0.000112,5.64,39746.41,2311.33,0.2,2019
Mississippi,LaCrossToLD10,695.38,Max WS,180707.5,602.45,638.85,,639.12,0.000093,4.2,43431.86,3622.46,0.17,2019
Mississippi,LaCrossToLD10,694.91,Max WS,199498.4,604.71,638.48,,638.75,0.000092,4.2,47616.93,4447.42,0.17,2019
Mississippi,LaCrossToLD10,694.48,Max WS,183629.4,612.6,638.37,,638.51,0.000068,3.66,76162.12,6949.95,0.15,2019
Mississippi,LaCrossToLD10,694,Max WS,202888.5,608.67,638.16,,638.3,0.000081,3.64,84566.24,9846.4,0.16,2019
Mississippi,LaCrossToLD10,693.54,Max WS,193313.5,607.15,637.92,,638.05,0.000087,3.91,88070.72,11914.88,0.16,2019
Mississippi,LaCrossToLD10,693.1,Max WS,195574.3,609.02,637.8,,637.88,0.000056,3.16,109886.9,13763.27,0.13,2019
Mississippi,LaCrossToLD10,692.64,Max WS,195885.3,615.21,637.67,,637.74,0.000058,3.12,114494.3,14586.35,0.13,2019
Mississippi,LaCrossToLD10,692.2,Max WS,188946.4,612.68,637.5,,637.59,0.000068,3.19,102071.3,13868.62,0.14,2019
Mississippi,LaCrossToLD10,691.74,Max WS,181955.8,615.49,637.22,,637.4,0.00011,4.16,65630.95,14604.99,0.18,2019
Mississippi,LaCrossToLD10,691.27,Max WS,185893.2,613.09,637.1,,637.16,0.000053,2.79,112142.1,15494.07,0.13,2019
Mississippi,LaCrossToLD10,690.8,Max WS,190698.7,612.79,636.99,,637.04,0.000047,2.53,124268.8,15370.27,0.12,2019
Mississippi,LaCrossToLD10,690.38,Max WS,195209.5,613.63,636.91,,636.97,0.000037,2.64,133449,15159.48,0.11,2019
Mississippi,LaCrossToLD10,689.93,Max WS,204117.8,607.32,636.79,,636.85,0.000052,2.86,126080.3,15209.91,0.12,2019
Mississippi,LaCrossToLD10,689.48,Max WS,200859.4,608.73,636.66,,636.73,0.000046,3.02,125224.7,14456.07,0.12,2019
Mississippi,LaCrossToLD10,689      Brownsville Gage,Max WS,200576.8,617.16,636.57,,636.61,0.00004,2.43,130798.4,13749.17,0.11,2019
Mississippi,LaCrossToLD10,688.58,Max WS,200457.7,615.54,636.48,,636.52,0.000037,2.23,134411.6,15234.85,0.1,2019
Mississippi,LaCrossToLD10,688.13,Max WS,200444,616.49,636.39,,636.43,0.000037,2.44,137384,14695.79,0.11,2019
Mississippi,LaCrossToLD10,687.68,Max WS,200438.1,616.62,636.31,,636.34,0.000032,1.88,147797.8,14942.74,0.09,2019
Mississippi,LaCrossToLD10,687.22,Max WS,200437.3,615.3,636.23,,636.26,0.000037,2.06,140252.5,14457.21,0.1,2019
Mississippi,LaCrossToLD10,686.78,Max WS,200424.5,611.22,636.15,,636.18,0.000031,2.03,148616.8,14867.54,0.09,2019
Mississippi,LaCrossToLD10,686.32,Max WS,200418.3,613.41,636.06,,636.09,0.000038,2.08,156136.7,15660.59,0.1,2019
Mississippi,LaCrossToLD10,685.88,Max WS,200399,603.25,635.98,,636.02,0.00003,2.02,146706.2,14286.62,0.09,2019
Mississippi,LaCrossToLD10,685.38,Max WS,200370.2,601.31,635.9,,635.94,0.000029,1.82,137979.5,14724.03,0.09,2019
Mississippi,LaCrossToLD10,684.89,Max WS,200343.1,615.91,635.82,,635.87,0.000033,1.92,131932.5,15290.42,0.1,2019
Mississippi,LaCrossToLD10,684.45,Max WS,200294.9,608.29,635.74,,635.79,0.000035,2.11,135052.8,14899.41,0.1,2019
Mississippi,LaCrossToLD10,684.01,Max WS,200224.4,607.55,635.67,,635.71,0.000033,2.04,145984.5,14451.82,0.1,2019
Mississippi,LaCrossToLD10,683.56,Max WS,200124.6,615.39,635.59,,635.63,0.000029,1.79,146441.3,13887.89,0.09,2019
Mississippi,LaCrossToLD10,683.11,Max WS,199964.9,599.36,635.52,,635.56,0.000029,2.49,141902.3,12949.84,0.1,2019
Mississippi,LaCrossToLD10,682.65,Max WS,199716.8,607.62,635.46,,635.49,0.000024,1.56,143950.3,12619.16,0.08,2019
Mississippi,LaCrossToLD10,682.2,Max WS,199064.9,611.86,635.41,,635.44,0.000019,1.43,146742.5,12533.96,0.07,2019
Mississippi,LaCrossToLD10,681.73,Max WS,195223.3,611,635.38,,635.41,0.000019,1.39,149278.9,13076.88,0.07,2019
Mississippi,LaCrossToLD10,681.5    CrookedCreekUS  ,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,681.3,Max WS,191470,608.43,635.33,,635.37,0.000023,1.62,118559.3,9426.41,0.08,2019
Mississippi,LaCrossToLD10,680.95,Max WS,189506.5,602.37,635.25,,635.31,0.000031,1.88,100682.4,7904.27,0.09,2019
Mississippi,LaCrossToLD10,680.51,Max WS,161768.1,605.15,635.17,,635.25,0.000031,2.24,72385.49,4405.96,0.1,2019
Mississippi,LaCrossToLD10,680.04,Max WS,161616.6,598.6,635.02,,635.17,0.000035,3.09,52270.52,2116.48,0.11,2019
Mississippi,LaCrossToLD10,679.72,Max WS,161549,594.22,634.91,,635.1,0.000045,3.54,47721.32,2550.02,0.13,2019
Mississippi,LaCrossToLD10,679.38   LD 8 Pool Gage  ,Max WS,161518,594.01,634.74,,635.01,0.000056,4.11,39406.38,1785.17,0.14,2019
Mississippi,LaCrossToLD10,679.3,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,679.27,Max WS,161514.4,595.05,634.64,610.56,634.98,0.000054,4.64,34775.47,1411.16,0.14,2019
Mississippi,LaCrossToLD10,679.24   LD 8            ,,Inl Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,679.21,Max WS,161262.5,592.16,633.93,,634.3,0.000081,4.91,34055.96,1456.24,0.17,2019
Mississippi,LaCrossToLD10,679.03   LD 8 Tailwater G,Max WS,162178.6,591.29,634.04,,634.24,0.000034,3.56,45737.57,1544.92,0.11,2019
Mississippi,LaCrossToLD10,678.59,Max WS,163037.8,593.32,633.89,,634.15,0.000047,4.04,40604.76,1416.22,0.13,2019
Mississippi,LaCrossToLD10,678.14,Max WS,164860.2,593.68,633.84,,634.04,0.000041,3.56,46682.91,1933.69,0.12,2019
Mississippi,LaCrossToLD10,677.8,Max WS,165720.1,601.63,633.78,,633.95,0.000054,3.29,52761.83,3198.8,0.13,2019
Mississippi,LaCrossToLD10,677.37,Max WS,164655.4,600.07,633.72,,633.84,0.000034,2.9,71172.94,4771.8,0.11,2019
Mississippi,LaCrossToLD10,676.92,Max WS,160452.3,588.58,633.62,,633.77,0.000041,3.44,69018.47,4799.16,0.12,2019
Mississippi,LaCrossToLD10,676.46,Max WS,156831.4,594.14,633.51,,633.69,0.000045,3.76,67262.21,4582.1,0.13,2019
Mississippi,LaCrossToLD10,676.3    BadAxeRiver     ,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,675.99,Max WS,147525.9,598.98,633.37,,633.58,0.000066,4.09,54977.34,3913.32,0.14,2019
Mississippi,LaCrossToLD10,675.52,Max WS,141037.9,601.79,633.27,,633.43,0.000054,3.55,55472.95,4065.72,0.13,2019
Mississippi,LaCrossToLD10,675.07,Max WS,132839.5,592.21,633.16,,633.3,0.000059,3.13,49673.35,3704.96,0.13,2019
Mississippi,LaCrossToLD10,674.6,Max WS,125929.3,599.33,633.06,,633.18,0.000051,2.75,49775.3,3432.61,0.12,2019
Mississippi,LaCrossToLD10,674.16,Max WS,122157.7,591.29,632.79,,633.06,0.000068,4.24,33566.09,1607.83,0.14,2019
Mississippi,LaCrossToLD10,673.7,Max WS,121851.1,595.15,632.53,,632.88,0.000089,4.81,25801.1,1031.32,0.16,2019
Mississippi,LaCrossToLD10,673.23,Max WS,120229.9,593.77,632.29,,632.67,0.000088,4.96,24770.93,955.66,0.16,2019
Mississippi,LaCrossToLD10,672.8,Max WS,118464,593.94,632.19,,632.49,0.000072,4.42,27276.37,1091.32,0.15,2019
Mississippi,LaCrossToLD10,672.36,Max WS,120585.7,594.74,631.83,,632.27,0.000103,5.31,23175.37,899.05,0.18,2019
Mississippi,LaCrossToLD10,671.91,Max WS,129142.6,600.64,631.69,,631.98,0.000091,4.34,31454.78,1733.55,0.16,2019
Mississippi,LaCrossToLD10,671.46,Max WS,141189.3,600.42,631.28,,631.7,0.000118,5.32,35938.31,2678.33,0.19,2019
Mississippi,LaCrossToLD10,671.1,Max WS,142014.6,604.96,631.21,,631.46,0.000102,4.26,49733.18,4091.88,0.17,2019
Mississippi,LaCrossToLD10,670.72,Max WS,179114.3,593.12,631.07,,631.2,0.00006,3.34,94571.97,8761.48,0.13,2019
Mississippi,LaCrossToLD10,670.41,Max WS,193002.8,589.94,630.97,,631.08,0.00006,3.12,114425.8,11632.83,0.13,2019
Mississippi,LaCrossToLD10,669.97,Max WS,200651,586.78,630.79,,630.96,0.000066,3.9,142996.6,14185.5,0.14,2019
Mississippi,LaCrossToLD10,669.5,Max WS,201225.3,595.48,630.66,,630.81,0.000067,3.97,147259.3,15007.59,0.14,2019
Mississippi,LaCrossToLD10,669.04,Max WS,201243.3,598.77,630.53,,630.63,0.000058,3.36,156299.1,14983.02,0.13,2019
Mississippi,LaCrossToLD10,668.6,Max WS,201218.5,601.98,630.42,,630.48,0.000045,2.97,169204.8,15105.52,0.11,2019
Mississippi,LaCrossToLD10,668.15,Max WS,201205.5,605.54,630.32,,630.37,0.000043,2.82,170003,15068.7,0.11,2019
Mississippi,LaCrossToLD10,667.7,Max WS,201184.9,596.76,630.23,,630.28,0.000032,2.51,181077.5,15496.95,0.1,2019
Mississippi,LaCrossToLD10,667.24,Max WS,201179.5,595.61,630.15,,630.2,0.000035,2.64,180719,17186.19,0.1,2019
Mississippi,LaCrossToLD10,666.78,Max WS,201166.6,604.06,630.07,,630.1,0.000035,2.45,188468.8,16786.5,0.1,2019
Mississippi,LaCrossToLD10,666.34,Max WS,201171.4,600.58,630,,630.03,0.000029,2.35,199592.5,16179.22,0.09,2019
Mississippi,LaCrossToLD10,665.89,Max WS,201155.9,604.22,629.92,,629.95,0.000032,2.33,197243.9,16108.12,0.09,2019
Mississippi,LaCrossToLD10,665.42,Max WS,201160.9,601.44,629.84,,629.87,0.000034,2.39,193827.8,16476.99,0.1,2019
Mississippi,LaCrossToLD10,664.97,Max WS,201147,601.03,629.76,,629.79,0.000038,2.52,187607.2,16412.48,0.1,2019
Mississippi,LaCrossToLD10,664.52,Max WS,201136.5,605.72,629.66,,629.7,0.000037,2.46,184097.6,15993.42,0.1,2019
Mississippi,LaCrossToLD10,664.04,Max WS,201134.7,604.65,629.57,,629.61,0.000037,2.55,185247.7,15778.62,0.1,2019
Mississippi,LaCrossToLD10,663.6,Max WS,201120.3,597.12,629.49,,629.54,0.000027,2.59,177020.5,14483.51,0.09,2019
Mississippi,LaCrossToLD10,663.38,Max WS,201105,595.24,629.27,612.41,629.58,0.000104,5.21,57745.66,13946.28,0.18,2019
Mississippi,LaCrossToLD10,663.36   Black Hawk Bridg,,Bridge,,,,,,,,,,2019
Mississippi,LaCrossToLD10,663.35,Max WS,193841.1,594.03,629.2,,629.5,0.000083,5.05,58697.27,13747.69,0.17,2019
Mississippi,LaCrossToLD10,663.18   Lansing Gage    ,Max WS,193796.5,597.94,629.09,,629.45,0.000129,5.7,78345.02,14367.68,0.21,2019
Mississippi,LaCrossToLD10,663.03,Max WS,195026.9,598.91,629.17,,629.22,0.000031,2.72,157260.2,15396.06,0.1,2019
Mississippi,LaCrossToLD10,662.93,Max WS,195013.3,600.22,629.16,,629.2,0.000028,2.44,164897.6,15697.41,0.1,2019
Mississippi,LaCrossToLD10,662.7    ClearCreek      ,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,662.48,Max WS,195009.7,598.35,629.1,,629.12,0.000027,1.61,162720,15210.22,0.08,2019
Mississippi,LaCrossToLD10,662.07,Max WS,194998.4,597.2,629.05,,629.07,0.00002,1.38,177351.5,15680.74,0.07,2019
Mississippi,LaCrossToLD10,661.6,Max WS,194995,591.96,628.99,,629.02,0.000022,1.55,157094.3,14122.01,0.08,2019
Mississippi,LaCrossToLD10,661.15,Max WS,194993.8,594.48,628.95,,628.97,0.000016,1.38,159209.4,12986.07,0.07,2019
Mississippi,LaCrossToLD10,660.7,Max WS,194988.2,603.84,628.91,,628.93,0.000016,1.37,158416,12692.04,0.07,2019
Mississippi,LaCrossToLD10,660.27,Max WS,194959.3,590.02,628.88,,628.9,0.000012,1.22,172306.2,16124.39,0.06,2019
Mississippi,LaCrossToLD10,659.88,Max WS,194978,588.3,628.85,,628.88,0.000013,1.29,165432.1,13527.5,0.06,2019
Mississippi,LaCrossToLD10,659.42,Max WS,194977.6,601.05,628.82,,628.84,0.000013,1.2,162009.4,12849.6,0.06,2019
Mississippi,LaCrossToLD10,658.97,Max WS,194976.7,600.97,628.79,,628.81,0.000012,1.18,165069.8,12528.09,0.06,2019
Mississippi,LaCrossToLD10,658.52,Max WS,194952.3,604.78,628.76,,628.78,0.000012,1.18,165180.8,12181.82,0.06,2019
Mississippi,LaCrossToLD10,658.08,Max WS,194939.9,603.81,628.73,,628.76,0.000012,1.19,163317.3,11981.57,0.06,2019
Mississippi,LaCrossToLD10,657.66,Max WS,194957.4,604.93,628.71,,628.73,0.000012,1.17,166822.9,12054.38,0.06,2019
Mississippi,LaCrossToLD10,657.2,Max WS,194950.1,600.91,628.68,,628.7,0.000012,1.18,165894,12199.73,0.06,2019
Mississippi,LaCrossToLD10,656.73,Max WS,194933.4,599.47,628.65,,628.67,0.000011,1.16,170641.7,12169.56,0.05,2019
Mississippi,LaCrossToLD10,656.23,Max WS,194942.3,598.54,628.62,,628.64,0.000011,1.16,170357,11862.27,0.05,2019
Mississippi,LaCrossToLD10,655.9    CopperCreek     ,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,655.77,Max WS,194944.4,596.9,628.6,,628.62,0.000011,1.15,169568.3,11803.08,0.05,2019
Mississippi,LaCrossToLD10,655.32,Max WS,194937.7,600.56,628.57,,628.59,0.000012,1.2,162985.1,11457.53,0.06,2019
Mississippi,LaCrossToLD10,654.87,Max WS,194941.5,599.9,628.54,,628.56,0.000012,1.23,164761.5,11521.32,0.06,2019
Mississippi,LaCrossToLD10,654.4,Max WS,194940.2,598.01,628.51,,628.53,0.000014,1.31,165613.7,11467.05,0.06,2019
Mississippi,LaCrossToLD10,653.97,Max WS,194940.6,598.84,628.47,,628.5,0.000013,1.32,173324.2,12026.2,0.06,2019
Mississippi,LaCrossToLD10,653.5,Max WS,194937.8,599.51,628.45,,628.47,0.000011,1.16,167665.2,12380.18,0.05,2019
Mississippi,LaCrossToLD10,653.05,Max WS,194936.1,599.42,628.42,,628.45,0.000011,1.16,167932,11411.58,0.05,2019
Mississippi,LaCrossToLD10,652.6,Max WS,194934.8,598.72,628.4,,628.42,0.000011,1.15,169497.5,11784.4,0.05,2019
Mississippi,LaCrossToLD10,652.16,Max WS,194936.5,594.62,628.38,,628.39,0.00001,1.12,173459.1,11812.67,0.05,2019
Mississippi,LaCrossToLD10,651.7,Max WS,194939.7,584.26,628.34,,628.37,0.000013,1.25,157511.1,11507.92,0.06,2019
Mississippi,LaCrossToLD10,651.23,Max WS,194933.6,586.59,628.32,,628.34,0.000011,1.18,172210,12621.74,0.05,2019
Mississippi,LaCrossToLD10,650.78,Max WS,194934.7,594.38,628.29,,628.31,0.000013,1.25,167903.2,12476.21,0.06,2019
Mississippi,LaCrossToLD10,650.33,Max WS,194934.3,595.28,628.26,,628.28,0.000012,1.21,163015,11603.04,0.06,2019
Mississippi,LaCrossToLD10,649.87,Max WS,194934.7,600.59,628.23,,628.25,0.000011,1.2,163225.6,11191.02,0.06,2019
Mississippi,LaCrossToLD10,649.4,Max WS,194931.2,596.59,628.2,,628.22,0.000012,1.21,161384.5,11045.16,0.06,2019
Mississippi,LaCrossToLD10,648.92,Max WS,194908.6,586.91,628.17,,628.19,0.000012,1.23,158968.6,10690.84,0.06,2019
Mississippi,LaCrossToLD10,648.48,Max WS,191261.5,590.22,628.16,,628.18,0.000011,1.21,159392.2,11043.32,0.05,2019
Mississippi,LaCrossToLD10,648.03   LD 9 Pool Gage  ,Max WS,177514.5,585.04,628.03,,628.24,0.000048,3.82,66135.82,10246.93,0.13,2019
Mississippi,LaCrossToLD10,648,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,647.98,Max WS,169230,581.66,628.02,603.03,628.34,0.000061,4.99,53893.95,7082.04,0.15,2019
Mississippi,LaCrossToLD10,647.95   LD 9            ,,Inl Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,647.93,Max WS,169226.1,582.59,627.6,,627.97,0.000068,4.88,35103.54,1270,0.15,2019
Mississippi,LaCrossToLD10,647.7,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,647.67   LD 9 Tailwater G,Max WS,207687.6,578.05,627.58,,627.89,0.000051,4.45,47176.8,1444.43,0.13,2019
Mississippi,LaCrossToLD10,647.21,Max WS,184205.7,589.94,627.37,,627.64,0.000058,4.19,45655.83,1812.58,0.14,2019
Mississippi,LaCrossToLD10,646.76,Max WS,147604.5,588.97,627.28,,627.46,0.000043,3.51,50561.66,2340.89,0.12,2019
Mississippi,LaCrossToLD10,646.32,Max WS,106817.4,590.72,627.25,,627.48,0.000062,4.09,38211.38,2434.62,0.14,2019
Mississippi,LaCrossToLD10,645.85,Max WS,95239.52,596.85,627.07,,627.25,0.000047,3.51,32164.92,1484.88,0.12,2019
Mississippi,LaCrossToLD10,645.4,Max WS,112061.1,586.94,626.89,,627.17,0.000062,4.26,27090.21,1090.78,0.14,2019
Mississippi,LaCrossToLD10,644.93,Max WS,103891.1,593.08,626.83,,627.08,0.000057,3.96,26996.11,1123.12,0.14,2019
Mississippi,LaCrossToLD10,644.52,Max WS,97106.12,595.69,626.73,,626.89,0.000042,3.19,33066.23,1630.2,0.11,2019
Mississippi,LaCrossToLD10,644.05,Max WS,75298.67,592.34,626.84,,626.97,0.000033,2.95,32155.72,1661.84,0.1,2019
Mississippi,LaCrossToLD10,643.6,Max WS,72107.8,589.28,627.03,,627.14,0.000026,2.81,31420.3,1428.86,0.09,2019
Mississippi,LaCrossToLD10,643.13,Max WS,60242.08,597.52,626.62,,626.68,0.000018,2.07,30510.12,1612.14,0.08,2019
Mississippi,LaCrossToLD10,642.68,Max WS,56292.97,591.11,626.7,,626.74,0.000012,1.82,46065.39,2894.26,0.06,2019
Mississippi,LaCrossToLD10,642.23,Max WS,99971.2,595.79,626.76,,626.89,0.000037,3.19,54220.19,4067.24,0.11,2019
Mississippi,LaCrossToLD10,641.78,Max WS,93233.73,593.91,626.68,,626.77,0.000028,2.71,71998.34,5959.04,0.1,2019
Mississippi,LaCrossToLD10,641.3,Max WS,83282.63,594,626.92,,626.96,0.000015,2.15,110895.3,8299.89,0.07,2019
Mississippi,LaCrossToLD10,640.83,Max WS,221124.2,591.36,626.57,,626.65,0.000029,2.8,142078.4,9966.84,0.1,2019
Mississippi,LaCrossToLD10,640.4,Max WS,199211.7,590.03,626.15,,626.21,0.000023,2.61,150790.3,10054.01,0.09,2019
Mississippi,LaCrossToLD10,639.97,Max WS,183396.6,590.19,626.02,,626.08,0.000021,2.52,143703.3,10189.37,0.08,2019
Mississippi,LaCrossToLD10,639.5,Max WS,182428.9,591.22,625.96,,626.03,0.000023,2.58,134113.4,10178.46,0.09,2019
Mississippi,LaCrossToLD10,639.3,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,639.04,Max WS,182396.3,589.86,625.91,,625.97,0.00002,2.42,136696.5,8502.12,0.08,2019
Mississippi,LaCrossToLD10,638.59,Max WS,182391.5,593.34,625.87,,625.92,0.000022,2.31,136418.9,8015.63,0.08,2019
Mississippi,LaCrossToLD10,638.14,Max WS,182377,596.19,625.81,,625.86,0.000026,2.57,134100.6,8291.02,0.09,2019
Mississippi,LaCrossToLD10,637.9    YellowRiver     ,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,637.7,Max WS,182488.3,597.75,625.76,,625.8,0.000017,1.93,146138.9,8942.23,0.07,2019
Mississippi,LaCrossToLD10,637.22,Max WS,182677.1,593.79,625.7,,625.76,0.000024,2.51,127455.8,7902,0.09,2019
Mississippi,LaCrossToLD10,636.77,Max WS,182537.2,593.23,625.62,,625.7,0.00003,2.79,114980.4,7638.22,0.1,2019
Mississippi,LaCrossToLD10,636.32,Max WS,180893.3,594.88,625.6,,625.63,0.000024,2.21,124966.3,7070.42,0.08,2019
Mississippi,LaCrossToLD10,635.87,Max WS,177250.8,594.71,625.49,,625.58,0.000039,3.27,88335.94,5365.69,0.11,2019
Mississippi,LaCrossToLD10,635.4,Max WS,178307.3,594.87,625.37,,625.48,0.000043,3.37,82792.82,4907.31,0.12,2019
Mississippi,LaCrossToLD10,634.93,Max WS,176732,592.09,625.29,,625.38,0.00004,3.17,86556.77,5184.67,0.11,2019
Mississippi,LaCrossToLD10,634.8    BloodyRun       ,,Lat Struct,,,,,,,,,,2019
Mississippi,LaCrossToLD10,634.72,Max WS,173644.8,592.78,625.24,605.97,625.36,0.000046,3.4,71591.7,3866.73,0.12,2019
Mississippi,LaCrossToLD10,634.7    Marquette–Joliet,,Bridge,,,,,,,,,,2019
